file,label
data/natural_images/car/car_0874.jpg,1
data/natural_images/car/car_0302.jpg,1
data/natural_images/car/car_0236.jpg,1
data/natural_images/car/car_0359.jpg,1
data/natural_images/car/car_0742.jpg,1
data/natural_images/car/car_0616.jpg,1
data/natural_images/car/car_0347.jpg,1
data/natural_images/car/car_0146.jpg,1
data/natural_images/car/car_0122.jpg,1
data/natural_images/car/car_0930.jpg,1
data/natural_images/car/car_0145.jpg,1
data/natural_images/car/car_0830.jpg,1
data/natural_images/car/car_0076.jpg,1
data/natural_images/car/car_0271.jpg,1
data/natural_images/car/car_0059.jpg,1
data/natural_images/car/car_0746.jpg,1
data/natural_images/car/car_0803.jpg,1
data/natural_images/car/car_0854.jpg,1
data/natural_images/car/car_0747.jpg,1
data/natural_images/car/car_0501.jpg,1
data/natural_images/car/car_0690.jpg,1
data/natural_images/car/car_0656.jpg,1
data/natural_images/car/car_0852.jpg,1
data/natural_images/car/car_0020.jpg,1
data/natural_images/car/car_0927.jpg,1
data/natural_images/car/car_0631.jpg,1
data/natural_images/car/car_0450.jpg,1
data/natural_images/car/car_0074.jpg,1
data/natural_images/car/car_0819.jpg,1
data/natural_images/car/car_0338.jpg,1
data/natural_images/car/car_0623.jpg,1
data/natural_images/car/car_0228.jpg,1
data/natural_images/car/car_0937.jpg,1
data/natural_images/car/car_0396.jpg,1
data/natural_images/car/car_0438.jpg,1
data/natural_images/car/car_0070.jpg,1
data/natural_images/car/car_0705.jpg,1
data/natural_images/car/car_0127.jpg,1
data/natural_images/car/car_0586.jpg,1
data/natural_images/car/car_0378.jpg,1
data/natural_images/car/car_0799.jpg,1
data/natural_images/car/car_0123.jpg,1
data/natural_images/car/car_0448.jpg,1
data/natural_images/car/car_0756.jpg,1
data/natural_images/car/car_0016.jpg,1
data/natural_images/car/car_0064.jpg,1
data/natural_images/car/car_0558.jpg,1
data/natural_images/car/car_0897.jpg,1
data/natural_images/car/car_0079.jpg,1
data/natural_images/car/car_0699.jpg,1
data/natural_images/car/car_0932.jpg,1
data/natural_images/car/car_0413.jpg,1
data/natural_images/car/car_0243.jpg,1
data/natural_images/car/car_0274.jpg,1
data/natural_images/car/car_0817.jpg,1
data/natural_images/car/car_0189.jpg,1
data/natural_images/car/car_0121.jpg,1
data/natural_images/car/car_0657.jpg,1
data/natural_images/car/car_0805.jpg,1
data/natural_images/car/car_0774.jpg,1
data/natural_images/car/car_0794.jpg,1
data/natural_images/car/car_0516.jpg,1
data/natural_images/car/car_0403.jpg,1
data/natural_images/car/car_0544.jpg,1
data/natural_images/car/car_0730.jpg,1
data/natural_images/car/car_0919.jpg,1
data/natural_images/car/car_0193.jpg,1
data/natural_images/car/car_0276.jpg,1
data/natural_images/car/car_0181.jpg,1
data/natural_images/car/car_0935.jpg,1
data/natural_images/car/car_0728.jpg,1
data/natural_images/car/car_0161.jpg,1
data/natural_images/car/car_0883.jpg,1
data/natural_images/car/car_0499.jpg,1
data/natural_images/car/car_0424.jpg,1
data/natural_images/car/car_0296.jpg,1
data/natural_images/car/car_0030.jpg,1
data/natural_images/car/car_0433.jpg,1
data/natural_images/car/car_0645.jpg,1
data/natural_images/car/car_0607.jpg,1
data/natural_images/car/car_0257.jpg,1
data/natural_images/car/car_0863.jpg,1
data/natural_images/car/car_0241.jpg,1
data/natural_images/car/car_0011.jpg,1
data/natural_images/car/car_0405.jpg,1
data/natural_images/car/car_0530.jpg,1
data/natural_images/car/car_0104.jpg,1
data/natural_images/car/car_0532.jpg,1
data/natural_images/car/car_0313.jpg,1
data/natural_images/car/car_0062.jpg,1
data/natural_images/car/car_0357.jpg,1
data/natural_images/car/car_0286.jpg,1
data/natural_images/car/car_0090.jpg,1
data/natural_images/car/car_0384.jpg,1
data/natural_images/car/car_0563.jpg,1
data/natural_images/car/car_0757.jpg,1
data/natural_images/car/car_0352.jpg,1
data/natural_images/car/car_0611.jpg,1
data/natural_images/car/car_0907.jpg,1
data/natural_images/car/car_0429.jpg,1
data/natural_images/car/car_0671.jpg,1
data/natural_images/car/car_0376.jpg,1
data/natural_images/car/car_0732.jpg,1
data/natural_images/car/car_0055.jpg,1
data/natural_images/car/car_0427.jpg,1
data/natural_images/car/car_0032.jpg,1
data/natural_images/car/car_0950.jpg,1
data/natural_images/car/car_0050.jpg,1
data/natural_images/car/car_0617.jpg,1
data/natural_images/car/car_0116.jpg,1
data/natural_images/car/car_0775.jpg,1
data/natural_images/car/car_0767.jpg,1
data/natural_images/car/car_0703.jpg,1
data/natural_images/car/car_0237.jpg,1
data/natural_images/car/car_0717.jpg,1
data/natural_images/car/car_0154.jpg,1
data/natural_images/car/car_0377.jpg,1
data/natural_images/car/car_0534.jpg,1
data/natural_images/car/car_0781.jpg,1
data/natural_images/car/car_0126.jpg,1
data/natural_images/car/car_0965.jpg,1
data/natural_images/car/car_0695.jpg,1
data/natural_images/car/car_0850.jpg,1
data/natural_images/car/car_0745.jpg,1
data/natural_images/car/car_0084.jpg,1
data/natural_images/car/car_0041.jpg,1
data/natural_images/car/car_0263.jpg,1
data/natural_images/car/car_0881.jpg,1
data/natural_images/car/car_0665.jpg,1
data/natural_images/car/car_0902.jpg,1
data/natural_images/car/car_0485.jpg,1
data/natural_images/car/car_0370.jpg,1
data/natural_images/car/car_0676.jpg,1
data/natural_images/car/car_0814.jpg,1
data/natural_images/car/car_0768.jpg,1
data/natural_images/car/car_0138.jpg,1
data/natural_images/car/car_0736.jpg,1
data/natural_images/car/car_0592.jpg,1
data/natural_images/car/car_0648.jpg,1
data/natural_images/car/car_0857.jpg,1
data/natural_images/car/car_0386.jpg,1
data/natural_images/car/car_0196.jpg,1
data/natural_images/car/car_0946.jpg,1
data/natural_images/car/car_0496.jpg,1
data/natural_images/car/car_0292.jpg,1
data/natural_images/car/car_0216.jpg,1
data/natural_images/car/car_0409.jpg,1
data/natural_images/car/car_0432.jpg,1
data/natural_images/car/car_0282.jpg,1
data/natural_images/car/car_0212.jpg,1
data/natural_images/car/car_0813.jpg,1
data/natural_images/car/car_0351.jpg,1
data/natural_images/car/car_0353.jpg,1
data/natural_images/car/car_0425.jpg,1
data/natural_images/car/car_0294.jpg,1
data/natural_images/car/car_0056.jpg,1
data/natural_images/car/car_0498.jpg,1
data/natural_images/car/car_0205.jpg,1
data/natural_images/car/car_0321.jpg,1
data/natural_images/car/car_0721.jpg,1
data/natural_images/car/car_0926.jpg,1
data/natural_images/car/car_0635.jpg,1
data/natural_images/car/car_0956.jpg,1
data/natural_images/car/car_0943.jpg,1
data/natural_images/car/car_0082.jpg,1
data/natural_images/car/car_0653.jpg,1
data/natural_images/car/car_0729.jpg,1
data/natural_images/car/car_0469.jpg,1
data/natural_images/car/car_0397.jpg,1
data/natural_images/car/car_0951.jpg,1
data/natural_images/car/car_0545.jpg,1
data/natural_images/car/car_0856.jpg,1
data/natural_images/car/car_0505.jpg,1
data/natural_images/car/car_0895.jpg,1
data/natural_images/car/car_0097.jpg,1
data/natural_images/car/car_0626.jpg,1
data/natural_images/car/car_0451.jpg,1
data/natural_images/car/car_0906.jpg,1
data/natural_images/car/car_0252.jpg,1
data/natural_images/car/car_0278.jpg,1
data/natural_images/car/car_0054.jpg,1
data/natural_images/car/car_0700.jpg,1
data/natural_images/car/car_0215.jpg,1
data/natural_images/car/car_0776.jpg,1
data/natural_images/car/car_0365.jpg,1
data/natural_images/car/car_0529.jpg,1
data/natural_images/car/car_0663.jpg,1
data/natural_images/car/car_0325.jpg,1
data/natural_images/car/car_0831.jpg,1
data/natural_images/car/car_0391.jpg,1
data/natural_images/car/car_0245.jpg,1
data/natural_images/car/car_0238.jpg,1
data/natural_images/car/car_0264.jpg,1
data/natural_images/car/car_0787.jpg,1
data/natural_images/car/car_0178.jpg,1
data/natural_images/car/car_0029.jpg,1
data/natural_images/car/car_0008.jpg,1
data/natural_images/car/car_0211.jpg,1
data/natural_images/car/car_0759.jpg,1
data/natural_images/car/car_0012.jpg,1
data/natural_images/car/car_0561.jpg,1
data/natural_images/car/car_0234.jpg,1
data/natural_images/car/car_0702.jpg,1
data/natural_images/car/car_0688.jpg,1
data/natural_images/car/car_0778.jpg,1
data/natural_images/car/car_0398.jpg,1
data/natural_images/car/car_0060.jpg,1
data/natural_images/car/car_0014.jpg,1
data/natural_images/car/car_0636.jpg,1
data/natural_images/car/car_0966.jpg,1
data/natural_images/car/car_0114.jpg,1
data/natural_images/car/car_0065.jpg,1
data/natural_images/car/car_0945.jpg,1
data/natural_images/car/car_0412.jpg,1
data/natural_images/car/car_0081.jpg,1
data/natural_images/car/car_0713.jpg,1
data/natural_images/car/car_0483.jpg,1
data/natural_images/car/car_0633.jpg,1
data/natural_images/car/car_0039.jpg,1
data/natural_images/car/car_0339.jpg,1
data/natural_images/car/car_0487.jpg,1
data/natural_images/car/car_0291.jpg,1
data/natural_images/car/car_0880.jpg,1
data/natural_images/car/car_0093.jpg,1
data/natural_images/car/car_0168.jpg,1
data/natural_images/car/car_0183.jpg,1
data/natural_images/car/car_0815.jpg,1
data/natural_images/car/car_0659.jpg,1
data/natural_images/car/car_0303.jpg,1
data/natural_images/car/car_0858.jpg,1
data/natural_images/car/car_0677.jpg,1
data/natural_images/car/car_0356.jpg,1
data/natural_images/car/car_0371.jpg,1
data/natural_images/car/car_0916.jpg,1
data/natural_images/car/car_0847.jpg,1
data/natural_images/car/car_0823.jpg,1
data/natural_images/car/car_0489.jpg,1
data/natural_images/car/car_0893.jpg,1
data/natural_images/car/car_0119.jpg,1
data/natural_images/car/car_0964.jpg,1
data/natural_images/car/car_0588.jpg,1
data/natural_images/car/car_0589.jpg,1
data/natural_images/car/car_0750.jpg,1
data/natural_images/car/car_0738.jpg,1
data/natural_images/car/car_0025.jpg,1
data/natural_images/car/car_0113.jpg,1
data/natural_images/car/car_0553.jpg,1
data/natural_images/car/car_0318.jpg,1
data/natural_images/car/car_0075.jpg,1
data/natural_images/car/car_0848.jpg,1
data/natural_images/car/car_0219.jpg,1
data/natural_images/car/car_0160.jpg,1
data/natural_images/car/car_0319.jpg,1
data/natural_images/car/car_0853.jpg,1
data/natural_images/car/car_0360.jpg,1
data/natural_images/car/car_0414.jpg,1
data/natural_images/car/car_0350.jpg,1
data/natural_images/car/car_0221.jpg,1
data/natural_images/car/car_0475.jpg,1
data/natural_images/car/car_0009.jpg,1
data/natural_images/car/car_0328.jpg,1
data/natural_images/car/car_0782.jpg,1
data/natural_images/car/car_0959.jpg,1
data/natural_images/car/car_0280.jpg,1
data/natural_images/car/car_0644.jpg,1
data/natural_images/car/car_0704.jpg,1
data/natural_images/car/car_0550.jpg,1
data/natural_images/car/car_0578.jpg,1
data/natural_images/car/car_0197.jpg,1
data/natural_images/car/car_0395.jpg,1
data/natural_images/car/car_0748.jpg,1
data/natural_images/car/car_0437.jpg,1
data/natural_images/car/car_0953.jpg,1
data/natural_images/car/car_0144.jpg,1
data/natural_images/car/car_0628.jpg,1
data/natural_images/car/car_0884.jpg,1
data/natural_images/car/car_0658.jpg,1
data/natural_images/car/car_0305.jpg,1
data/natural_images/car/car_0369.jpg,1
data/natural_images/car/car_0720.jpg,1
data/natural_images/car/car_0224.jpg,1
data/natural_images/car/car_0796.jpg,1
data/natural_images/car/car_0500.jpg,1
data/natural_images/car/car_0235.jpg,1
data/natural_images/car/car_0426.jpg,1
data/natural_images/car/car_0080.jpg,1
data/natural_images/car/car_0675.jpg,1
data/natural_images/car/car_0314.jpg,1
data/natural_images/car/car_0609.jpg,1
data/natural_images/car/car_0549.jpg,1
data/natural_images/car/car_0816.jpg,1
data/natural_images/car/car_0137.jpg,1
data/natural_images/car/car_0195.jpg,1
data/natural_images/car/car_0835.jpg,1
data/natural_images/car/car_0685.jpg,1
data/natural_images/car/car_0344.jpg,1
data/natural_images/car/car_0939.jpg,1
data/natural_images/car/car_0701.jpg,1
data/natural_images/car/car_0326.jpg,1
data/natural_images/car/car_0152.jpg,1
data/natural_images/car/car_0638.jpg,1
data/natural_images/car/car_0478.jpg,1
data/natural_images/car/car_0343.jpg,1
data/natural_images/car/car_0068.jpg,1
data/natural_images/car/car_0399.jpg,1
data/natural_images/car/car_0117.jpg,1
data/natural_images/car/car_0936.jpg,1
data/natural_images/car/car_0908.jpg,1
data/natural_images/car/car_0594.jpg,1
data/natural_images/car/car_0488.jpg,1
data/natural_images/car/car_0727.jpg,1
data/natural_images/car/car_0518.jpg,1
data/natural_images/car/car_0958.jpg,1
data/natural_images/car/car_0843.jpg,1
data/natural_images/car/car_0018.jpg,1
data/natural_images/car/car_0861.jpg,1
data/natural_images/car/car_0836.jpg,1
data/natural_images/car/car_0201.jpg,1
data/natural_images/car/car_0779.jpg,1
data/natural_images/car/car_0001.jpg,1
data/natural_images/car/car_0165.jpg,1
data/natural_images/car/car_0508.jpg,1
data/natural_images/car/car_0110.jpg,1
data/natural_images/car/car_0670.jpg,1
data/natural_images/car/car_0251.jpg,1
data/natural_images/car/car_0886.jpg,1
data/natural_images/car/car_0335.jpg,1
data/natural_images/car/car_0443.jpg,1
data/natural_images/car/car_0903.jpg,1
data/natural_images/car/car_0568.jpg,1
data/natural_images/car/car_0044.jpg,1
data/natural_images/car/car_0392.jpg,1
data/natural_images/car/car_0306.jpg,1
data/natural_images/car/car_0327.jpg,1
data/natural_images/car/car_0680.jpg,1
data/natural_images/car/car_0892.jpg,1
data/natural_images/car/car_0577.jpg,1
data/natural_images/car/car_0579.jpg,1
data/natural_images/car/car_0763.jpg,1
data/natural_images/car/car_0301.jpg,1
data/natural_images/car/car_0502.jpg,1
data/natural_images/car/car_0885.jpg,1
data/natural_images/car/car_0382.jpg,1
data/natural_images/car/car_0096.jpg,1
data/natural_images/car/car_0497.jpg,1
data/natural_images/car/car_0067.jpg,1
data/natural_images/car/car_0422.jpg,1
data/natural_images/car/car_0047.jpg,1
data/natural_images/car/car_0725.jpg,1
data/natural_images/car/car_0941.jpg,1
data/natural_images/car/car_0118.jpg,1
data/natural_images/car/car_0436.jpg,1
data/natural_images/car/car_0585.jpg,1
data/natural_images/car/car_0102.jpg,1
data/natural_images/car/car_0442.jpg,1
data/natural_images/car/car_0410.jpg,1
data/natural_images/car/car_0208.jpg,1
data/natural_images/car/car_0918.jpg,1
data/natural_images/car/car_0233.jpg,1
data/natural_images/car/car_0148.jpg,1
data/natural_images/car/car_0332.jpg,1
data/natural_images/car/car_0834.jpg,1
data/natural_images/car/car_0824.jpg,1
data/natural_images/car/car_0526.jpg,1
data/natural_images/car/car_0455.jpg,1
data/natural_images/car/car_0015.jpg,1
data/natural_images/car/car_0036.jpg,1
data/natural_images/car/car_0441.jpg,1
data/natural_images/car/car_0250.jpg,1
data/natural_images/car/car_0100.jpg,1
data/natural_images/car/car_0476.jpg,1
data/natural_images/car/car_0191.jpg,1
data/natural_images/car/car_0411.jpg,1
data/natural_images/car/car_0037.jpg,1
data/natural_images/car/car_0851.jpg,1
data/natural_images/car/car_0045.jpg,1
data/natural_images/car/car_0087.jpg,1
data/natural_images/car/car_0017.jpg,1
data/natural_images/car/car_0569.jpg,1
data/natural_images/car/car_0922.jpg,1
data/natural_images/car/car_0708.jpg,1
data/natural_images/car/car_0737.jpg,1
data/natural_images/car/car_0724.jpg,1
data/natural_images/car/car_0329.jpg,1
data/natural_images/car/car_0322.jpg,1
data/natural_images/car/car_0891.jpg,1
data/natural_images/car/car_0573.jpg,1
data/natural_images/car/car_0304.jpg,1
data/natural_images/car/car_0567.jpg,1
data/natural_images/car/car_0876.jpg,1
data/natural_images/car/car_0000.jpg,1
data/natural_images/car/car_0871.jpg,1
data/natural_images/car/car_0760.jpg,1
data/natural_images/car/car_0679.jpg,1
data/natural_images/car/car_0723.jpg,1
data/natural_images/car/car_0299.jpg,1
data/natural_images/car/car_0832.jpg,1
data/natural_images/car/car_0810.jpg,1
data/natural_images/car/car_0681.jpg,1
data/natural_images/car/car_0722.jpg,1
data/natural_images/car/car_0504.jpg,1
data/natural_images/car/car_0933.jpg,1
data/natural_images/car/car_0227.jpg,1
data/natural_images/car/car_0632.jpg,1
data/natural_images/car/car_0147.jpg,1
data/natural_images/car/car_0566.jpg,1
data/natural_images/car/car_0855.jpg,1
data/natural_images/car/car_0520.jpg,1
data/natural_images/car/car_0159.jpg,1
data/natural_images/car/car_0615.jpg,1
data/natural_images/car/car_0482.jpg,1
data/natural_images/car/car_0434.jpg,1
data/natural_images/car/car_0649.jpg,1
data/natural_images/car/car_0557.jpg,1
data/natural_images/car/car_0166.jpg,1
data/natural_images/car/car_0791.jpg,1
data/natural_images/car/car_0769.jpg,1
data/natural_images/car/car_0780.jpg,1
data/natural_images/car/car_0184.jpg,1
data/natural_images/car/car_0307.jpg,1
data/natural_images/car/car_0519.jpg,1
data/natural_images/car/car_0864.jpg,1
data/natural_images/car/car_0175.jpg,1
data/natural_images/car/car_0624.jpg,1
data/natural_images/car/car_0310.jpg,1
data/natural_images/car/car_0873.jpg,1
data/natural_images/car/car_0177.jpg,1
data/natural_images/car/car_0366.jpg,1
data/natural_images/car/car_0792.jpg,1
data/natural_images/car/car_0770.jpg,1
data/natural_images/car/car_0260.jpg,1
data/natural_images/car/car_0744.jpg,1
data/natural_images/car/car_0192.jpg,1
data/natural_images/car/car_0510.jpg,1
data/natural_images/car/car_0156.jpg,1
data/natural_images/car/car_0444.jpg,1
data/natural_images/car/car_0345.jpg,1
data/natural_images/car/car_0106.jpg,1
data/natural_images/car/car_0543.jpg,1
data/natural_images/car/car_0038.jpg,1
data/natural_images/car/car_0909.jpg,1
data/natural_images/car/car_0576.jpg,1
data/natural_images/car/car_0755.jpg,1
data/natural_images/car/car_0484.jpg,1
data/natural_images/car/car_0963.jpg,1
data/natural_images/car/car_0838.jpg,1
data/natural_images/car/car_0141.jpg,1
data/natural_images/car/car_0129.jpg,1
data/natural_images/car/car_0420.jpg,1
data/natural_images/car/car_0374.jpg,1
data/natural_images/car/car_0571.jpg,1
data/natural_images/car/car_0829.jpg,1
data/natural_images/car/car_0542.jpg,1
data/natural_images/car/car_0821.jpg,1
data/natural_images/car/car_0400.jpg,1
data/natural_images/car/car_0948.jpg,1
data/natural_images/car/car_0283.jpg,1
data/natural_images/car/car_0806.jpg,1
data/natural_images/car/car_0052.jpg,1
data/natural_images/car/car_0092.jpg,1
data/natural_images/car/car_0135.jpg,1
data/natural_images/car/car_0865.jpg,1
data/natural_images/car/car_0158.jpg,1
data/natural_images/car/car_0641.jpg,1
data/natural_images/car/car_0381.jpg,1
data/natural_images/car/car_0383.jpg,1
data/natural_images/car/car_0187.jpg,1
data/natural_images/car/car_0869.jpg,1
data/natural_images/car/car_0629.jpg,1
data/natural_images/car/car_0267.jpg,1
data/natural_images/car/car_0393.jpg,1
data/natural_images/car/car_0125.jpg,1
data/natural_images/car/car_0726.jpg,1
data/natural_images/car/car_0149.jpg,1
data/natural_images/car/car_0312.jpg,1
data/natural_images/car/car_0124.jpg,1
data/natural_images/car/car_0157.jpg,1
data/natural_images/car/car_0462.jpg,1
data/natural_images/car/car_0111.jpg,1
data/natural_images/car/car_0915.jpg,1
data/natural_images/car/car_0222.jpg,1
data/natural_images/car/car_0955.jpg,1
data/natural_images/car/car_0846.jpg,1
data/natural_images/car/car_0231.jpg,1
data/natural_images/car/car_0320.jpg,1
data/natural_images/car/car_0826.jpg,1
data/natural_images/car/car_0083.jpg,1
data/natural_images/car/car_0540.jpg,1
data/natural_images/car/car_0900.jpg,1
data/natural_images/car/car_0230.jpg,1
data/natural_images/car/car_0647.jpg,1
data/natural_images/car/car_0833.jpg,1
data/natural_images/car/car_0098.jpg,1
data/natural_images/car/car_0324.jpg,1
data/natural_images/car/car_0268.jpg,1
data/natural_images/car/car_0394.jpg,1
data/natural_images/car/car_0643.jpg,1
data/natural_images/car/car_0077.jpg,1
data/natural_images/car/car_0258.jpg,1
data/natural_images/car/car_0674.jpg,1
data/natural_images/car/car_0754.jpg,1
data/natural_images/car/car_0859.jpg,1
data/natural_images/car/car_0134.jpg,1
data/natural_images/car/car_0170.jpg,1
data/natural_images/car/car_0837.jpg,1
data/natural_images/car/car_0944.jpg,1
data/natural_images/car/car_0457.jpg,1
data/natural_images/car/car_0131.jpg,1
data/natural_images/car/car_0174.jpg,1
data/natural_images/car/car_0099.jpg,1
data/natural_images/car/car_0128.jpg,1
data/natural_images/car/car_0043.jpg,1
data/natural_images/car/car_0206.jpg,1
data/natural_images/car/car_0601.jpg,1
data/natural_images/car/car_0091.jpg,1
data/natural_images/car/car_0120.jpg,1
data/natural_images/car/car_0480.jpg,1
data/natural_images/car/car_0621.jpg,1
data/natural_images/car/car_0256.jpg,1
data/natural_images/car/car_0595.jpg,1
data/natural_images/car/car_0155.jpg,1
data/natural_images/car/car_0917.jpg,1
data/natural_images/car/car_0130.jpg,1
data/natural_images/car/car_0771.jpg,1
data/natural_images/car/car_0811.jpg,1
data/natural_images/car/car_0654.jpg,1
data/natural_images/car/car_0689.jpg,1
data/natural_images/car/car_0739.jpg,1
data/natural_images/car/car_0546.jpg,1
data/natural_images/car/car_0527.jpg,1
data/natural_images/car/car_0797.jpg,1
data/natural_images/car/car_0667.jpg,1
data/natural_images/car/car_0108.jpg,1
data/natural_images/car/car_0602.jpg,1
data/natural_images/car/car_0474.jpg,1
data/natural_images/car/car_0513.jpg,1
data/natural_images/car/car_0790.jpg,1
data/natural_images/car/car_0456.jpg,1
data/natural_images/car/car_0272.jpg,1
data/natural_images/car/car_0439.jpg,1
data/natural_images/car/car_0570.jpg,1
data/natural_images/car/car_0477.jpg,1
data/natural_images/car/car_0684.jpg,1
data/natural_images/car/car_0866.jpg,1
data/natural_images/car/car_0952.jpg,1
data/natural_images/car/car_0844.jpg,1
data/natural_images/car/car_0923.jpg,1
data/natural_images/car/car_0962.jpg,1
data/natural_images/car/car_0179.jpg,1
data/natural_images/car/car_0465.jpg,1
data/natural_images/car/car_0164.jpg,1
